learner_id,certification_id,assessment_id,assessment_name,latest_score,passed,attempts,last_attempt_on,source_system
L00225,cert-enterprise-ai-safety,A-L00225,Certification Readiness Practice Assessment,63,False,3,2026-05-06,AssessmentPlatform
L00226,cert-enterprise-ai-safety,A-L00226,Certification Readiness Practice Assessment,98,True,2,2026-04-17,AssessmentPlatform
L00227,cert-enterprise-ai-safety,A-L00227,Certification Readiness Practice Assessment,81,True,3,2026-05-08,AssessmentPlatform
L00228,cert-enterprise-ai-safety,A-L00228,Certification Readiness Practice Assessment,57,False,2,2026-04-25,AssessmentPlatform
L00229,cert-enterprise-ai-safety,A-L00229,Certification Readiness Practice Assessment,94,True,3,2026-04-16,AssessmentPlatform
L00230,cert-enterprise-ai-safety,A-L00230,Certification Readiness Practice Assessment,66,False,3,2026-04-27,AssessmentPlatform
L00231,cert-enterprise-ai-safety,A-L00231,Certification Readiness Practice Assessment,86,True,2,2026-04-11,AssessmentPlatform
L00232,cert-enterprise-ai-safety,A-L00232,Certification Readiness Practice Assessment,61,False,2,2026-05-25,AssessmentPlatform
L00233,cert-enterprise-ai-safety,A-L00233,Certification Readiness Practice Assessment,72,False,1,2026-05-03,AssessmentPlatform
L00234,cert-enterprise-ai-safety,A-L00234,Certification Readiness Practice Assessment,68,False,3,2026-05-21,AssessmentPlatform
L00235,cert-enterprise-ai-safety,A-L00235,Certification Readiness Practice Assessment,82,True,3,2026-05-28,AssessmentPlatform
L00236,cert-enterprise-ai-safety,A-L00236,Certification Readiness Practice Assessment,82,True,3,2026-04-09,AssessmentPlatform
L00237,cert-enterprise-ai-safety,A-L00237,Certification Readiness Practice Assessment,64,False,1,2026-05-18,AssessmentPlatform
L00238,cert-enterprise-ai-safety,A-L00238,Certification Readiness Practice Assessment,65,False,3,2026-06-02,AssessmentPlatform
L00239,cert-enterprise-ai-safety,A-L00239,Certification Readiness Practice Assessment,90,True,3,2026-05-28,AssessmentPlatform
L00240,cert-enterprise-ai-safety,A-L00240,Certification Readiness Practice Assessment,59,False,1,2026-04-13,AssessmentPlatform
L00241,cert-enterprise-ai-safety,A-L00241,Certification Readiness Practice Assessment,98,True,1,2026-04-18,AssessmentPlatform
L00242,cert-enterprise-ai-safety,A-L00242,Certification Readiness Practice Assessment,56,False,1,2026-05-23,AssessmentPlatform
L00243,cert-enterprise-ai-safety,A-L00243,Certification Readiness Practice Assessment,92,True,1,2026-06-05,AssessmentPlatform
L00244,cert-enterprise-ai-safety,A-L00244,Certification Readiness Practice Assessment,96,True,2,2026-04-10,AssessmentPlatform
L00245,cert-enterprise-ai-safety,A-L00245,Certification Readiness Practice Assessment,56,False,2,2026-04-19,AssessmentPlatform
L00246,cert-enterprise-ai-safety,A-L00246,Certification Readiness Practice Assessment,86,True,2,2026-04-17,AssessmentPlatform
L00247,cert-enterprise-ai-safety,A-L00247,Certification Readiness Practice Assessment,76,False,2,2026-05-10,AssessmentPlatform
L00248,cert-enterprise-ai-safety,A-L00248,Certification Readiness Practice Assessment,60,False,3,2026-05-07,AssessmentPlatform
L00249,cert-enterprise-ai-safety,A-L00249,Certification Readiness Practice Assessment,59,False,1,2026-05-30,AssessmentPlatform
L00250,cert-enterprise-ai-safety,A-L00250,Certification Readiness Practice Assessment,65,False,1,2026-05-12,AssessmentPlatform
L00251,cert-enterprise-ai-safety,A-L00251,Certification Readiness Practice Assessment,67,False,3,2026-04-17,AssessmentPlatform
L00252,cert-enterprise-ai-safety,A-L00252,Certification Readiness Practice Assessment,99,True,1,2026-05-30,AssessmentPlatform
L00253,cert-enterprise-ai-safety,A-L00253,Certification Readiness Practice Assessment,67,False,1,2026-04-24,AssessmentPlatform
L00254,cert-enterprise-ai-safety,A-L00254,Certification Readiness Practice Assessment,80,True,2,2026-05-21,AssessmentPlatform
L00255,cert-enterprise-ai-safety,A-L00255,Certification Readiness Practice Assessment,74,False,1,2026-04-27,AssessmentPlatform
L00256,cert-enterprise-ai-safety,A-L00256,Certification Readiness Practice Assessment,66,False,1,2026-04-30,AssessmentPlatform
L00257,cert-enterprise-ai-safety,A-L00257,Certification Readiness Practice Assessment,93,True,2,2026-04-24,AssessmentPlatform
L00258,cert-enterprise-ai-safety,A-L00258,Certification Readiness Practice Assessment,90,True,3,2026-04-12,AssessmentPlatform
L00259,cert-enterprise-ai-safety,A-L00259,Certification Readiness Practice Assessment,70,False,3,2026-05-11,AssessmentPlatform
L00260,cert-enterprise-ai-safety,A-L00260,Certification Readiness Practice Assessment,74,False,3,2026-04-22,AssessmentPlatform
L00261,cert-enterprise-ai-safety,A-L00261,Certification Readiness Practice Assessment,55,False,1,2026-04-13,AssessmentPlatform
L00262,cert-enterprise-ai-safety,A-L00262,Certification Readiness Practice Assessment,60,False,2,2026-04-14,AssessmentPlatform
L00263,cert-enterprise-ai-safety,A-L00263,Certification Readiness Practice Assessment,59,False,3,2026-06-03,AssessmentPlatform
L00264,cert-enterprise-ai-safety,A-L00264,Certification Readiness Practice Assessment,72,False,1,2026-05-08,AssessmentPlatform
L00265,cert-enterprise-ai-safety,A-L00265,Certification Readiness Practice Assessment,58,False,1,2026-04-09,AssessmentPlatform
L00266,cert-enterprise-ai-safety,A-L00266,Certification Readiness Practice Assessment,66,False,2,2026-05-18,AssessmentPlatform
L00267,cert-enterprise-ai-safety,A-L00267,Certification Readiness Practice Assessment,64,False,2,2026-05-30,AssessmentPlatform
L00268,cert-enterprise-ai-safety,A-L00268,Certification Readiness Practice Assessment,66,False,3,2026-04-14,AssessmentPlatform
L00269,cert-enterprise-ai-safety,A-L00269,Certification Readiness Practice Assessment,68,False,3,2026-05-16,AssessmentPlatform
L00270,cert-enterprise-ai-safety,A-L00270,Certification Readiness Practice Assessment,67,False,3,2026-05-15,AssessmentPlatform
L00271,cert-enterprise-ai-safety,A-L00271,Certification Readiness Practice Assessment,59,False,2,2026-04-30,AssessmentPlatform
L00272,cert-enterprise-ai-safety,A-L00272,Certification Readiness Practice Assessment,79,False,2,2026-05-12,AssessmentPlatform
L00273,cert-enterprise-ai-safety,A-L00273,Certification Readiness Practice Assessment,76,False,3,2026-04-17,AssessmentPlatform
L00274,cert-enterprise-ai-safety,A-L00274,Certification Readiness Practice Assessment,75,False,2,2026-05-04,AssessmentPlatform
L00275,cert-enterprise-ai-safety,A-L00275,Certification Readiness Practice Assessment,55,False,2,2026-04-13,AssessmentPlatform
L00276,cert-enterprise-ai-safety,A-L00276,Certification Readiness Practice Assessment,82,True,2,2026-04-25,AssessmentPlatform
L00277,cert-enterprise-ai-safety,A-L00277,Certification Readiness Practice Assessment,90,True,2,2026-05-09,AssessmentPlatform
L00278,cert-enterprise-ai-safety,A-L00278,Certification Readiness Practice Assessment,77,False,1,2026-04-23,AssessmentPlatform
L00279,cert-enterprise-ai-safety,A-L00279,Certification Readiness Practice Assessment,59,False,3,2026-05-20,AssessmentPlatform
L00280,cert-enterprise-ai-safety,A-L00280,Certification Readiness Practice Assessment,55,False,2,2026-05-11,AssessmentPlatform
L00281,cert-enterprise-ai-safety,A-L00281,Certification Readiness Practice Assessment,67,False,3,2026-05-06,AssessmentPlatform
L00282,cert-enterprise-ai-safety,A-L00282,Certification Readiness Practice Assessment,88,True,3,2026-05-24,AssessmentPlatform
L00283,cert-enterprise-ai-safety,A-L00283,Certification Readiness Practice Assessment,64,False,1,2026-04-18,AssessmentPlatform
L00284,cert-enterprise-ai-safety,A-L00284,Certification Readiness Practice Assessment,93,True,1,2026-05-12,AssessmentPlatform
L00285,cert-enterprise-ai-safety,A-L00285,Certification Readiness Practice Assessment,95,True,3,2026-05-05,AssessmentPlatform
L00286,cert-enterprise-ai-safety,A-L00286,Certification Readiness Practice Assessment,75,False,2,2026-05-07,AssessmentPlatform
L00287,cert-enterprise-ai-safety,A-L00287,Certification Readiness Practice Assessment,79,False,1,2026-05-22,AssessmentPlatform
L00288,cert-enterprise-ai-safety,A-L00288,Certification Readiness Practice Assessment,90,True,2,2026-04-24,AssessmentPlatform
L00289,cert-enterprise-ai-safety,A-L00289,Certification Readiness Practice Assessment,64,False,2,2026-05-31,AssessmentPlatform
L00290,cert-enterprise-ai-safety,A-L00290,Certification Readiness Practice Assessment,88,True,2,2026-05-03,AssessmentPlatform
L00291,cert-enterprise-ai-safety,A-L00291,Certification Readiness Practice Assessment,94,True,1,2026-05-08,AssessmentPlatform
L00292,cert-enterprise-ai-safety,A-L00292,Certification Readiness Practice Assessment,59,False,2,2026-05-24,AssessmentPlatform
L00293,cert-enterprise-ai-safety,A-L00293,Certification Readiness Practice Assessment,81,True,2,2026-04-25,AssessmentPlatform
L00294,cert-enterprise-ai-safety,A-L00294,Certification Readiness Practice Assessment,76,False,3,2026-05-06,AssessmentPlatform
L00295,cert-enterprise-ai-safety,A-L00295,Certification Readiness Practice Assessment,83,True,2,2026-04-18,AssessmentPlatform
L00296,cert-enterprise-ai-safety,A-L00296,Certification Readiness Practice Assessment,67,False,1,2026-04-25,AssessmentPlatform
L00297,cert-enterprise-ai-safety,A-L00297,Certification Readiness Practice Assessment,61,False,1,2026-05-31,AssessmentPlatform
L00298,cert-enterprise-ai-safety,A-L00298,Certification Readiness Practice Assessment,55,False,3,2026-05-30,AssessmentPlatform
L00299,cert-enterprise-ai-safety,A-L00299,Certification Readiness Practice Assessment,74,False,1,2026-05-07,AssessmentPlatform
L00300,cert-enterprise-ai-safety,A-L00300,Certification Readiness Practice Assessment,72,False,3,2026-04-18,AssessmentPlatform
L00301,cert-enterprise-ai-safety,A-L00301,Certification Readiness Practice Assessment,84,True,2,2026-04-23,AssessmentPlatform
L00302,cert-enterprise-ai-safety,A-L00302,Certification Readiness Practice Assessment,56,False,2,2026-05-08,AssessmentPlatform
L00303,cert-enterprise-ai-safety,A-L00303,Certification Readiness Practice Assessment,83,True,3,2026-05-24,AssessmentPlatform
L00304,cert-enterprise-ai-safety,A-L00304,Certification Readiness Practice Assessment,59,False,2,2026-04-23,AssessmentPlatform
L00305,cert-enterprise-ai-safety,A-L00305,Certification Readiness Practice Assessment,80,True,2,2026-06-03,AssessmentPlatform
L00306,cert-enterprise-ai-safety,A-L00306,Certification Readiness Practice Assessment,84,True,2,2026-05-23,AssessmentPlatform
L00307,cert-enterprise-ai-safety,A-L00307,Certification Readiness Practice Assessment,74,False,3,2026-04-24,AssessmentPlatform
L00308,cert-enterprise-ai-safety,A-L00308,Certification Readiness Practice Assessment,62,False,1,2026-05-22,AssessmentPlatform
L00309,cert-enterprise-ai-safety,A-L00309,Certification Readiness Practice Assessment,87,True,1,2026-05-31,AssessmentPlatform
L00310,cert-enterprise-ai-safety,A-L00310,Certification Readiness Practice Assessment,66,False,3,2026-05-29,AssessmentPlatform
L00311,cert-enterprise-ai-safety,A-L00311,Certification Readiness Practice Assessment,79,False,3,2026-05-14,AssessmentPlatform
L00312,cert-enterprise-ai-safety,A-L00312,Certification Readiness Practice Assessment,80,True,2,2026-04-08,AssessmentPlatform
L00313,cert-enterprise-ai-safety,A-L00313,Certification Readiness Practice Assessment,69,False,2,2026-05-08,AssessmentPlatform
L00314,cert-enterprise-ai-safety,A-L00314,Certification Readiness Practice Assessment,74,False,3,2026-04-11,AssessmentPlatform
L00315,cert-enterprise-ai-safety,A-L00315,Certification Readiness Practice Assessment,90,True,1,2026-05-24,AssessmentPlatform
L00316,cert-enterprise-ai-safety,A-L00316,Certification Readiness Practice Assessment,60,False,1,2026-04-20,AssessmentPlatform
L00317,cert-enterprise-ai-safety,A-L00317,Certification Readiness Practice Assessment,90,True,2,2026-05-29,AssessmentPlatform
L00318,cert-enterprise-ai-safety,A-L00318,Certification Readiness Practice Assessment,56,False,1,2026-04-27,AssessmentPlatform
L00319,cert-enterprise-ai-safety,A-L00319,Certification Readiness Practice Assessment,79,False,1,2026-05-16,AssessmentPlatform
L00320,cert-enterprise-ai-safety,A-L00320,Certification Readiness Practice Assessment,93,True,2,2026-04-20,AssessmentPlatform
L00321,cert-enterprise-ai-safety,A-L00321,Certification Readiness Practice Assessment,69,False,3,2026-04-23,AssessmentPlatform
L00322,cert-enterprise-ai-safety,A-L00322,Certification Readiness Practice Assessment,67,False,1,2026-05-26,AssessmentPlatform
L00323,cert-enterprise-ai-safety,A-L00323,Certification Readiness Practice Assessment,89,True,1,2026-05-26,AssessmentPlatform
L00324,cert-enterprise-ai-safety,A-L00324,Certification Readiness Practice Assessment,75,False,1,2026-05-18,AssessmentPlatform
L00325,cert-enterprise-ai-safety,A-L00325,Certification Readiness Practice Assessment,85,True,2,2026-05-01,AssessmentPlatform
L00326,cert-enterprise-ai-safety,A-L00326,Certification Readiness Practice Assessment,81,True,1,2026-05-20,AssessmentPlatform
L00327,cert-enterprise-ai-safety,A-L00327,Certification Readiness Practice Assessment,82,True,2,2026-05-03,AssessmentPlatform
L00328,cert-enterprise-ai-safety,A-L00328,Certification Readiness Practice Assessment,65,False,3,2026-05-04,AssessmentPlatform
L00329,cert-enterprise-ai-safety,A-L00329,Certification Readiness Practice Assessment,60,False,3,2026-04-11,AssessmentPlatform
L00330,cert-enterprise-ai-safety,A-L00330,Certification Readiness Practice Assessment,81,True,3,2026-04-29,AssessmentPlatform
L00331,cert-enterprise-ai-safety,A-L00331,Certification Readiness Practice Assessment,75,False,2,2026-05-08,AssessmentPlatform
L00332,cert-enterprise-ai-safety,A-L00332,Certification Readiness Practice Assessment,83,True,3,2026-05-08,AssessmentPlatform
L00333,cert-enterprise-ai-safety,A-L00333,Certification Readiness Practice Assessment,78,False,2,2026-05-13,AssessmentPlatform
L00334,cert-enterprise-ai-safety,A-L00334,Certification Readiness Practice Assessment,76,False,3,2026-04-09,AssessmentPlatform
L00335,cert-enterprise-ai-safety,A-L00335,Certification Readiness Practice Assessment,80,True,2,2026-05-22,AssessmentPlatform
L00336,cert-enterprise-ai-safety,A-L00336,Certification Readiness Practice Assessment,74,False,3,2026-05-08,AssessmentPlatform
L00337,cert-enterprise-ai-safety,A-L00337,Certification Readiness Practice Assessment,78,False,1,2026-05-10,AssessmentPlatform
L00338,cert-enterprise-ai-safety,A-L00338,Certification Readiness Practice Assessment,65,False,1,2026-04-10,AssessmentPlatform
L00339,cert-enterprise-ai-safety,A-L00339,Certification Readiness Practice Assessment,86,True,1,2026-04-19,AssessmentPlatform
L00340,cert-enterprise-ai-safety,A-L00340,Certification Readiness Practice Assessment,66,False,1,2026-04-21,AssessmentPlatform
L00341,cert-enterprise-ai-safety,A-L00341,Certification Readiness Practice Assessment,66,False,2,2026-05-03,AssessmentPlatform
L00342,cert-enterprise-ai-safety,A-L00342,Certification Readiness Practice Assessment,86,True,3,2026-05-28,AssessmentPlatform
L00343,cert-enterprise-ai-safety,A-L00343,Certification Readiness Practice Assessment,73,False,1,2026-05-22,AssessmentPlatform
L00344,cert-enterprise-ai-safety,A-L00344,Certification Readiness Practice Assessment,94,True,3,2026-04-12,AssessmentPlatform
L00345,cert-enterprise-ai-safety,A-L00345,Certification Readiness Practice Assessment,73,False,2,2026-04-25,AssessmentPlatform
L00346,cert-enterprise-ai-safety,A-L00346,Certification Readiness Practice Assessment,57,False,2,2026-04-19,AssessmentPlatform
L00347,cert-enterprise-ai-safety,A-L00347,Certification Readiness Practice Assessment,94,True,1,2026-05-23,AssessmentPlatform
L00348,cert-enterprise-ai-safety,A-L00348,Certification Readiness Practice Assessment,66,False,1,2026-04-28,AssessmentPlatform
L00349,cert-enterprise-ai-safety,A-L00349,Certification Readiness Practice Assessment,72,False,2,2026-05-22,AssessmentPlatform
L00350,cert-enterprise-ai-safety,A-L00350,Certification Readiness Practice Assessment,91,True,3,2026-04-16,AssessmentPlatform
L00351,cert-enterprise-ai-safety,A-L00351,Certification Readiness Practice Assessment,93,True,2,2026-05-19,AssessmentPlatform
L00352,cert-enterprise-ai-safety,A-L00352,Certification Readiness Practice Assessment,95,True,3,2026-04-11,AssessmentPlatform
L00353,cert-enterprise-ai-safety,A-L00353,Certification Readiness Practice Assessment,97,True,1,2026-05-16,AssessmentPlatform
L00354,cert-enterprise-ai-safety,A-L00354,Certification Readiness Practice Assessment,79,False,2,2026-04-23,AssessmentPlatform
L00355,cert-enterprise-ai-safety,A-L00355,Certification Readiness Practice Assessment,86,True,1,2026-05-26,AssessmentPlatform
